id,left,top,right,bottom,row_index,col_index,20R_mean,25R_mean,dRL_mean,dNB_mean,Abs_mean,BASE_DATE,ADM_CD,TOT_OA_CD,SGIS_Maste,SGIS_Mas_1,SGIS_Mas_2,SGIS_Mas_3,JOIN_CD,JOIN_KEY
6495,943575.915623063,1693499.90909134,943675.915623063,1693399.90909134,26,42,-1.20337211837371,-2.60609367489815,-1.40272156397502,-0.0286707816024621,30.9708797136943,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6496,943575.915623063,1693399.90909134,943675.915623063,1693299.90909134,27,42,-0.270555399358273,-1.586296223104,-1.31574083305895,-0.0427212782669812,31.9906769990921,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6497,943575.915623063,1693299.90909134,943675.915623063,1693199.90909134,28,42,-0.723435198267301,-0.676380640206238,0.0470545738935471,-0.0322034023702145,32.9005928039551,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6498,943575.915623063,1693199.90909134,943675.915623063,1693099.90909134,29,42,-1.86877425511678,-0.982415494819482,0.886358752846718,-0.0168049776305755,32.594557762146,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6499,943575.915623063,1693099.90909134,943675.915623063,1692999.90909134,30,42,-2.06978505849838,-1.64798843860626,0.421796629205346,-0.0169644150882959,31.9289852380753,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6500,943575.915623063,1692999.90909134,943675.915623063,1692899.90909134,31,42,-2.09992999831835,-2.01101576288541,0.0889142664770285,-0.0326212743918101,31.5659577051799,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6501,943575.915623063,1692899.90909134,943675.915623063,1692799.90909134,32,42,-2.13632523268461,-1.55843795463443,0.577887255814858,-0.00382019719108939,32.0185358524323,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6502,943575.915623063,1692799.90909134,943675.915623063,1692699.90909134,33,42,-2.20094501972198,-0.105616692453623,2.09532827138901,0.0817117833842834,33.4713570276896,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6503,943575.915623063,1692699.90909134,943675.915623063,1692599.90909134,34,42,-2.00812461475531,1.02031417191029,3.0284387866656,0.0738750124971072,34.5972878138224,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6504,943575.915623063,1692599.90909134,943675.915623063,1692499.90909134,35,42,-1.46706577762961,-0.122777996119112,1.3442877791822,-0.00540003925561905,33.4541954994202,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6505,943575.915623063,1692499.90909134,943675.915623063,1692399.90909134,36,42,-0.796323195720712,-0.0744601283998539,0.721863063673178,-0.0131920054554939,33.502513885498,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6506,943575.915623063,1692399.90909134,943675.915623063,1692299.90909134,37,42,-0.385921084322035,1.98886268337568,2.37478379408518,0.00872138577202956,35.5658365885417,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6507,943575.915623063,1692299.90909134,943675.915623063,1692199.90909134,38,42,-0.181317518930882,3.67554599046707,3.85686357319355,0.0525255027459934,37.2525196075439,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6508,943575.915623063,1692199.90909134,943675.915623063,1692099.90909134,39,42,1.07709321131309,3.4454212586085,2.36832805722952,0.00223207892850041,37.0223948160807,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6509,943575.915623063,1692099.90909134,943675.915623063,1691999.90909134,40,42,2.7087632479767,4.8594956000646,2.1507323483626,0.0170305829960853,38.4364693959554,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6510,943575.915623063,1691999.90909134,943675.915623063,1691899.90909134,41,42,5.43118742108345,6.79197227954865,1.36078485101461,0.0108627526788041,40.3689455986023,"20250630","24040810","24040810010005","24040810010005","33.2","4.9","24040810010005","24040810010005","24040810010005"
6511,943575.915623063,1691899.90909134,943675.915623063,1691799.90909134,42,42,4.10977565248807,5.81903346379598,1.70925781130791,0.0164096159860492,39.3960075378418,"20250630","24040810","24040810010002","24040810010002","19.6","3.1","24040810010002","24040810010002","24040810010002"
6512,943575.915623063,1691799.90909134,943675.915623063,1691699.90909134,43,42,3.85603628555934,5.61606109142303,1.7600248431166,0.0080087462750574,39.1930351257324,"20250630","24040810","24040810010002","24040810010002","19.6","3.1","24040810010002","24040810010002","24040810010002"
6513,943575.915623063,1691699.90909134,943675.915623063,1691599.90909134,44,42,4.72658284008503,7.38112339377403,2.65454047173262,0.037872621556744,40.9580969810486,"20250630","24040810","24040810010002","24040810010002","19.6","3.1","24040810010002","24040810010002","24040810010002"
6514,943575.915623063,1691599.90909134,943675.915623063,1691499.90909134,45,42,5.64146927992503,7.37187178929647,1.73040245473385,0.0202461380977184,40.9488455454508,"20250630","24040810","24040810010002","24040810010002","19.6","3.1","24040810010002","24040810010002","24040810010002"
6515,943575.915623063,1691499.90909134,943675.915623063,1691399.90909134,46,42,7.17430885632833,8.18452787399292,1.0102190921704,0.0148811045801267,41.7615013122559,"20250630","24040810","24040810010001","24040810010001","24.8","2.5","24040810010001","24040810010001","24040810010001"
6516,943575.915623063,1691399.90909134,943675.915623063,1691299.90909134,47,42,7.71054628491402,8.44950389862061,0.738957552239299,0.0379011837067083,42.0264775753021,"20250630","24040810","24040810010003","24040810010003","9.5","0.0","24040810010003","24040810010003","24040810010003"
6517,943575.915623063,1691299.90909134,943675.915623063,1691199.90909134,48,42,6.85452461242676,7.75753287474314,0.90300826728344,0.0113945893632869,41.3345066706339,"20250630","24040810","24040810010003","24040810010003","9.5","0.0","24040810010003","24040810010003","24040810010003"
6518,943575.915623063,1691199.90909134,943675.915623063,1691099.90909134,49,42,6.2334275841713,7.48803234100342,1.25460474193096,0.0203329403526508,41.0650057792664,"20250630","24040810","24040810010004","24040810010004","8.3","3.0","24040810010004","24040810010004","24040810010004"
6519,943575.915623063,1691099.90909134,943675.915623063,1690999.90909134,50,42,,,,0.00912868097657338,,"20250630","24040800","24040800010601","24040800010601","25.2","0.5","24040800010601","24040800010601","24040800010601"
6520,943575.915623063,1690999.90909134,943675.915623063,1690899.90909134,51,42,,,,-0.00201554528127114,,"20250630","24040800","24040800010602","24040800010602","9.5","0.6","24040800010602","24040800010602","24040800010602"
6521,943575.915623063,1690899.90909134,943675.915623063,1690799.90909134,52,42,,,,0.0346241091688474,,"20250630","24040800","24040800010005","24040800010005","7.0","1.3","24040800010005","24040800010005","24040800010005"
6522,943575.915623063,1690799.90909134,943675.915623063,1690699.90909134,53,42,,,,0.0223132135433843,,"20250630","24040800","24040800010002","24040800010002","7.1","1.6","24040800010002","24040800010002","24040800010002"
6523,943575.915623063,1690699.90909134,943675.915623063,1690599.90909134,54,42,,,,-0.00192846868109579,,"20250630","24040800","24040800010009","24040800010009","11.8","2.7","24040800010009","24040800010009","24040800010009"
6524,943575.915623063,1690599.90909134,943675.915623063,1690499.90909134,55,42,,,,0.00641889239583785,,"20250630","24040800","24040800010009","24040800010009","11.8","2.7","24040800010009","24040800010009","24040800010009"
6525,943575.915623063,1690499.90909134,943675.915623063,1690399.90909134,56,42,,,,0.00423368535120972,,"20250630","24040800","24040800010009","24040800010009","11.8","2.7","24040800010009","24040800010009","24040800010009"
6526,943575.915623063,1690399.90909134,943675.915623063,1690299.90909134,57,42,,,,-0.00194016137781243,,"20250630","24040800","24040800010006","24040800010006","11.3","1.8","24040800010006","24040800010006","24040800010006"
6527,943575.915623063,1690299.90909134,943675.915623063,1690199.90909134,58,42,,,,0.00361996157360928,,"20250630","24040800","24040800010003","24040800010003","21.6","0.0","24040800010003","24040800010003","24040800010003"
6528,943575.915623063,1690199.90909134,943675.915623063,1690099.90909134,59,42,,,,0.00491459355024355,,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6529,943575.915623063,1690099.90909134,943675.915623063,1689999.90909134,60,42,,,,0.0138959561785062,,"20250630","24040800","24040800010003","24040800010003","21.6","0.0","24040800010003","24040800010003","24040800010003"
6530,943575.915623063,1689999.90909134,943675.915623063,1689899.90909134,61,42,,,,0.0200116264168173,,"20250630","24040800","24040800010003","24040800010003","21.6","0.0","24040800010003","24040800010003","24040800010003"
6531,943575.915623063,1689899.90909134,943675.915623063,1689799.90909134,62,42,,,,0.000117188009123007,,"20250630","24040800","24040800010003","24040800010003","21.6","0.0","24040800010003","24040800010003","24040800010003"
6532,943575.915623063,1689799.90909134,943675.915623063,1689699.90909134,63,42,8.20026500435027,4.11627340316772,0.838913651155043,0.0297031537629664,37.6932487487793,"20250630","24040800","24040800010003","24040800010003","21.6","0.0","24040800010003","24040800010003","24040800010003"
6533,943575.915623063,1689699.90909134,943675.915623063,1689599.90909134,64,42,9.25346317887306,10.0083533525467,0.754890132695436,0.0157131851592567,43.5853269100189,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6534,943575.915623063,1689599.90909134,943675.915623063,1689499.90909134,65,42,11.9257709980011,12.3298943837484,0.404123477016886,0.0431207163880269,45.9068676630656,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6535,943575.915623063,1689499.90909134,943675.915623063,1689399.90909134,66,42,11.8829525311788,12.0956629912059,0.212710544785902,0.0212789393650989,45.6726363499959,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6536,943575.915623063,1689399.90909134,943675.915623063,1689299.90909134,67,42,11.4348013997078,12.0148450732231,0.580043699126691,0.0239057875005528,45.5918190479279,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6537,943575.915623063,1689299.90909134,943675.915623063,1689199.90909134,68,42,12.0518465836843,13.1378943920135,1.08604768539468,0.0467848709474007,46.7148685455322,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6538,943575.915623063,1689199.90909134,943675.915623063,1689099.90909134,69,42,11.4931245644887,13.061154127121,1.56802935898304,0.0249792231867711,46.6381276448568,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6539,943575.915623063,1689099.90909134,943675.915623063,1688999.90909134,70,42,6.78100346028805,7.79079379141331,1.00979033787735,0.00807762716431171,41.3677670955658,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6540,943575.915623063,1688999.90909134,943675.915623063,1688899.90909134,71,42,0.0812716968357563,0.146394214903315,0.0651225286225478,-0.0461773710946242,33.7233673731486,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6541,943575.915623063,1688899.90909134,943675.915623063,1688799.90909134,72,42,-1.66348508993785,-2.39350534478823,-0.730020267268022,-0.0272941676278909,31.1834681828817,"20250630","24040800","24040800010007","24040800010007","15.0","1.4","24040800010007","24040800010007","24040800010007"
6542,943575.915623063,1688799.90909134,943675.915623063,1688699.90909134,73,42,-2.19647698104382,-2.99516968429089,-0.79869269579649,-0.0215813592076302,30.5818039178848,"20250630","24040710","24040710010003","24040710010003","18.7","1.7","24040710010003","24040710010003","24040710010003"
6543,943575.915623063,1688699.90909134,943675.915623063,1688599.90909134,74,42,-1.77839442590872,-2.73090105255445,-0.952506616711617,-0.0141796693205833,30.8460725148519,"20250630","24040710","24040710010003","24040710010003","18.7","1.7","24040710010003","24040710010003","24040710010003"
6544,943575.915623063,1688599.90909134,943675.915623063,1688499.90909134,75,42,-0.624294806271791,-1.53821922466159,-0.913924425840378,-0.00859652335445086,32.0387546221415,"20250630","24040710","24040710010003","24040710010003","18.7","1.7","24040710010003","24040710010003","24040710010003"
6545,943575.915623063,1688499.90909134,943675.915623063,1688399.90909134,76,42,0.569510173052549,-0.364595442544669,-0.93410562351346,-0.0059956714976579,33.2123776674271,"20250630","24040710","24040710010003","24040710010003","18.7","1.7","24040710010003","24040710010003","24040710010003"
6546,943575.915623063,1688399.90909134,943675.915623063,1688299.90909134,77,42,-0.236939908315738,-0.483837720006704,-0.246897818365445,-0.0126701388508081,33.0931361516317,"20250630","24040710","24040710010002","24040710010002","8.6","1.1","24040710010002","24040710010002","24040710010002"
6547,943575.915623063,1688299.90909134,943675.915623063,1688199.90909134,78,42,-0.79526053989927,0.263284471118823,1.0585450232029,0.0202356030543645,33.8402585983276,"20250630","24040710","24040710010002","24040710010002","8.6","1.1","24040710010002","24040710010002","24040710010002"
6548,943575.915623063,1688199.90909134,943675.915623063,1688099.90909134,79,42,1.26828359649517,3.36091040819883,2.09262683242559,0.0641381195746362,36.9378836154938,"20250630","24040710","24040710010002","24040710010002","8.6","1.1","24040710010002","24040710010002","24040710010002"
6549,943575.915623063,1688099.90909134,943675.915623063,1687999.90909134,80,42,2.30226829648018,4.9793622692426,2.67709398269653,0.027691671003898,38.5563357671102,"20250630","24040710","24040710010002","24040710010002","8.6","1.1","24040710010002","24040710010002","24040710010002"
6550,943575.915623063,1687999.90909134,943675.915623063,1687899.90909134,81,42,1.19929181536039,4.73942116896311,3.54012936353683,0.0146760720138748,38.3163948059082,"20250630","24040710","24040710010002","24040710010002","8.6","1.1","24040710010002","24040710010002","24040710010002"
6551,943575.915623063,1687899.90909134,943675.915623063,1687799.90909134,82,42,3.09720718860626,5.95007672905922,2.85286957025528,-0.00736096216132864,39.5270502567291,"20250630","24040600","24040600010001","24040600010001","8.5","2.5","24040600010001","24040600010001","24040600010001"
6552,943575.915623063,1687799.90909134,943675.915623063,1687699.90909134,83,42,3.62974395354589,5.90767188866933,2.27792798479398,0.0208086871231596,39.4846455256144,"20250630","24040600","24040600010001","24040600010001","8.5","2.5","24040600010001","24040600010001","24040600010001"
6553,943575.915623063,1687699.90909134,943675.915623063,1687599.90909134,84,42,4.45065961281459,7.41005788246791,2.95939825971921,0.0291519380795459,40.9870316187541,"20250630","24040600","24040600010001","24040600010001","8.5","2.5","24040600010001","24040600010001","24040600010001"
6554,943575.915623063,1687599.90909134,943675.915623063,1687499.90909134,85,42,5.47535023093224,8.36291399598122,2.88756376504898,0.0236349508631974,41.9398880004883,"20250630","24040600","24040600010001","24040600010001","8.5","2.5","24040600010001","24040600010001","24040600010001"
6555,943575.915623063,1687499.90909134,943675.915623063,1687399.90909134,86,42,4.14610449473063,6.57297531763713,2.42687080303828,0.0291522632663449,40.1499490737915,"20250630","24040600","24040600010001","24040600010001","8.5","2.5","24040600010001","24040600010001","24040600010001"
6556,943575.915623063,1687399.90909134,943675.915623063,1687299.90909134,87,42,1.47461910918355,2.81101701408625,1.33639791980386,0.020220328355208,36.3879907131195,"20250630","24040590","24040590010003","24040590010003","49.4","2.2","24040590010003","24040590010003","24040590010003"
6557,943575.915623063,1687299.90909134,943675.915623063,1687199.90909134,88,42,1.7846914678812,3.53112977743149,1.74643829464912,0.0171857103705406,37.1081037521362,"20250630","24040590","24040590010003","24040590010003","49.4","2.2","24040590010003","24040590010003","24040590010003"
6558,943575.915623063,1687199.90909134,943675.915623063,1687099.90909134,89,42,4.45774900913239,7.07267206365412,2.6149230111729,0.0106526407102744,40.6496457186612,"20250630","24040590","24040590010003","24040590010003","49.4","2.2","24040590010003","24040590010003","24040590010003"
6559,943575.915623063,1687099.90909134,943675.915623063,1686999.90909134,90,42,4.45346931219101,7.31256353855133,2.85909425020218,0.00204188274219632,40.8895372390747,"20250630","24040590","24040590010003","24040590010003","49.4","2.2","24040590010003","24040590010003","24040590010003"
6560,943575.915623063,1686999.90909134,943675.915623063,1686899.90909134,91,42,5.49903968175252,8.29787902832031,2.79883938630422,0.0136795077472925,41.8748522440592,"20250630","24040590","24040590010004","24040590010004","50.7","1.6","24040590010004","24040590010004","24040590010004"
6561,943575.915623063,1686899.90909134,943675.915623063,1686799.90909134,92,42,6.54225420951843,9.52453923225403,2.98228497306506,0.0111840654960057,43.1015125910441,"20250630","24040590","24040590020005","24040590020005","17.7","4.5","24040590020005","24040590020005","24040590020005"
6562,943575.915623063,1686799.90909134,943675.915623063,1686699.90909134,93,42,6.79164758324623,9.63711369037628,2.84546609222889,0.0125446521269623,43.2140872478485,"20250630","24040590","24040590020002","24040590020002","22.1","1.6","24040590020002","24040590020002","24040590020002"
6563,943575.915623063,1686699.90909134,943675.915623063,1686599.90909134,94,42,6.88165553410848,9.95373590787252,3.07208033402761,0.00031123993297418,43.530709584554,"20250630","24040590","24040590020002","24040590020002","22.1","1.6","24040590020002","24040590020002","24040590020002"
6564,943575.915623063,1686599.90909134,943675.915623063,1686499.90909134,95,42,7.41713241736094,11.0881776014964,3.67104518413544,0.0131189877477785,44.6651509602865,"20250630","24040590","24040590020003","24040590020003","31.5","1.6","24040590020003","24040590020003","24040590020003"
6565,943575.915623063,1686499.90909134,943675.915623063,1686399.90909134,96,42,7.07628735899925,11.3902343511581,4.3139468729496,0.0228371994453482,44.9672076702118,"20250630","24040590","24040590020004","24040590020004","34.8","2.2","24040590020004","24040590020004","24040590020004"
6566,943575.915623063,1686399.90909134,943675.915623063,1686299.90909134,97,42,5.00971256362067,7.91851562923855,2.90880318482717,0.00801495514396164,41.4954897562663,"20250630","24040590","24040590020004","24040590020004","34.8","2.2","24040590020004","24040590020004","24040590020004"
6567,943575.915623063,1686299.90909134,943675.915623063,1686199.90909134,98,42,2.85646653175354,5.87171173095703,3.01524496078491,-0.0324766859412193,39.4486846923828,,,,,,,,,
6568,943575.915623063,1686199.90909134,943675.915623063,1686099.90909134,99,42,,,,,,,,,,,,,,
6569,943575.915623063,1686099.90909134,943675.915623063,1685999.90909134,100,42,,,,,,,,,,,,,,
6570,943575.915623063,1685999.90909134,943675.915623063,1685899.90909134,101,42,,,,,,,,,,,,,,
6571,943575.915623063,1685899.90909134,943675.915623063,1685799.90909134,102,42,,,,,,,,,,,,,,
6572,943575.915623063,1685799.90909134,943675.915623063,1685699.90909134,103,42,,,,,,,,,,,,,,
6573,943575.915623063,1685699.90909134,943675.915623063,1685599.90909134,104,42,,,,,,,,,,,,,,
6574,943575.915623063,1685599.90909134,943675.915623063,1685499.90909134,105,42,,,,,,,,,,,,,,
6575,943575.915623063,1685499.90909134,943675.915623063,1685399.90909134,106,42,,,,,,,,,,,,,,
6576,943575.915623063,1685399.90909134,943675.915623063,1685299.90909134,107,42,,,,,,,,,,,,,,
6577,943575.915623063,1685299.90909134,943675.915623063,1685199.90909134,108,42,,,,,,,,,,,,,,
6578,943575.915623063,1685199.90909134,943675.915623063,1685099.90909134,109,42,,,,,,,,,,,,,,
6579,943575.915623063,1685099.90909134,943675.915623063,1684999.90909134,110,42,,,,,,,,,,,,,,
6580,943575.915623063,1684999.90909134,943675.915623063,1684899.90909134,111,42,,,,,,,,,,,,,,
6581,943575.915623063,1684899.90909134,943675.915623063,1684799.90909134,112,42,,,,,,,,,,,,,,
6582,943575.915623063,1684799.90909134,943675.915623063,1684699.90909134,113,42,,,,,,,,,,,,,,
6583,943575.915623063,1684699.90909134,943675.915623063,1684599.90909134,114,42,,,,,,,,,,,,,,
6584,943575.915623063,1684599.90909134,943675.915623063,1684499.90909134,115,42,,,,,,,,,,,,,,
6585,943575.915623063,1684499.90909134,943675.915623063,1684399.90909134,116,42,,,,,,,,,,,,,,
6586,943575.915623063,1684399.90909134,943675.915623063,1684299.90909134,117,42,,,,,,,,,,,,,,
6587,943575.915623063,1684299.90909134,943675.915623063,1684199.90909134,118,42,,,,,,,,,,,,,,
6588,943575.915623063,1684199.90909134,943675.915623063,1684099.90909134,119,42,,,,,,,,,,,,,,
6589,943575.915623063,1684099.90909134,943675.915623063,1683999.90909134,120,42,,,,,,,,,,,,,,
6590,943575.915623063,1683999.90909134,943675.915623063,1683899.90909134,121,42,,,,,,,,,,,,,,
6591,943575.915623063,1683899.90909134,943675.915623063,1683799.90909134,122,42,,,,,,,,,,,,,,
6592,943575.915623063,1683799.90909134,943675.915623063,1683699.90909134,123,42,,,,,,,,,,,,,,
6593,943575.915623063,1683699.90909134,943675.915623063,1683599.90909134,124,42,,,,,,,,,,,,,,
6594,943575.915623063,1683599.90909134,943675.915623063,1683499.90909134,125,42,,,,,,,,,,,,,,
6595,943575.915623063,1683499.90909134,943675.915623063,1683399.90909134,126,42,,,,,,,,,,,,,,
6596,943575.915623063,1683399.90909134,943675.915623063,1683299.90909134,127,42,,,,,,,,,,,,,,
6597,943575.915623063,1683299.90909134,943675.915623063,1683199.90909134,128,42,,,,,,,,,,,,,,
6598,943575.915623063,1683199.90909134,943675.915623063,1683099.90909134,129,42,,,,,,,,,,,,,,
6599,943575.915623063,1683099.90909134,943675.915623063,1682999.90909134,130,42,,,,,,,,,,,,,,
6600,943575.915623063,1682999.90909134,943675.915623063,1682899.90909134,131,42,,,,,,,,,,,,,,
6601,943575.915623063,1682899.90909134,943675.915623063,1682799.90909134,132,42,,,,,,,,,,,,,,
6602,943575.915623063,1682799.90909134,943675.915623063,1682699.90909134,133,42,,,,,,,,,,,,,,
6603,943575.915623063,1682699.90909134,943675.915623063,1682599.90909134,134,42,,,,,,,,,,,,,,
6604,943575.915623063,1682599.90909134,943675.915623063,1682499.90909134,135,42,,,,,,,,,,,,,,
6605,943575.915623063,1682499.90909134,943675.915623063,1682399.90909134,136,42,,,,,,,,,,,,,,
6606,943575.915623063,1682399.90909134,943675.915623063,1682299.90909134,137,42,,,,,,,,,,,,,,
6607,943575.915623063,1682299.90909134,943675.915623063,1682199.90909134,138,42,,,,,,,,,,,,,,
6608,943575.915623063,1682199.90909134,943675.915623063,1682099.90909134,139,42,,,,,,,,,,,,,,
6609,943575.915623063,1682099.90909134,943675.915623063,1681999.90909134,140,42,,,,,,,,,,,,,,
6610,943575.915623063,1681999.90909134,943675.915623063,1681899.90909134,141,42,,,,,,,,,,,,,,
6611,943575.915623063,1681899.90909134,943675.915623063,1681799.90909134,142,42,,,,,,,,,,,,,,
6612,943575.915623063,1681799.90909134,943675.915623063,1681699.90909134,143,42,,,,,,,,,,,,,,
6613,943575.915623063,1681699.90909134,943675.915623063,1681599.90909134,144,42,,,,,,,,,,,,,,
6614,943575.915623063,1681599.90909134,943675.915623063,1681499.90909134,145,42,,,,,,,,,,,,,,
6615,943575.915623063,1681499.90909134,943675.915623063,1681399.90909134,146,42,,,,,,,,,,,,,,
6616,943575.915623063,1681399.90909134,943675.915623063,1681299.90909134,147,42,,,,,,,,,,,,,,
6617,943575.915623063,1681299.90909134,943675.915623063,1681199.90909134,148,42,,,,,,,,,,,,,,
6618,943575.915623063,1681199.90909134,943675.915623063,1681099.90909134,149,42,,,,,,,,,,,,,,
6619,943575.915623063,1681099.90909134,943675.915623063,1680999.90909134,150,42,,,,,,,,,,,,,,
6620,943575.915623063,1680999.90909134,943675.915623063,1680899.90909134,151,42,,,,,,,,,,,,,,
6621,943575.915623063,1680899.90909134,943675.915623063,1680799.90909134,152,42,,,,,,,,,,,,,,
6622,943575.915623063,1680799.90909134,943675.915623063,1680699.90909134,153,42,,,,,,,,,,,,,,
6623,943675.915623063,1696099.90909134,943775.915623063,1695999.90909134,0,43,,,,,,,,,,,,,,
6624,943675.915623063,1695999.90909134,943775.915623063,1695899.90909134,1,43,,,,,,,,,,,,,,
6625,943675.915623063,1695899.90909134,943775.915623063,1695799.90909134,2,43,,,,,,,,,,,,,,
6626,943675.915623063,1695799.90909134,943775.915623063,1695699.90909134,3,43,,,,,,,,,,,,,,
6627,943675.915623063,1695699.90909134,943775.915623063,1695599.90909134,4,43,,,,,,,,,,,,,,
6628,943675.915623063,1695599.90909134,943775.915623063,1695499.90909134,5,43,,,,,,,,,,,,,,
6629,943675.915623063,1695499.90909134,943775.915623063,1695399.90909134,6,43,,,,,,,,,,,,,,
6630,943675.915623063,1695399.90909134,943775.915623063,1695299.90909134,7,43,,,,,,,,,,,,,,
6631,943675.915623063,1695299.90909134,943775.915623063,1695199.90909134,8,43,,,,,,,,,,,,,,
6632,943675.915623063,1695199.90909134,943775.915623063,1695099.90909134,9,43,,,,,,,,,,,,,,
6633,943675.915623063,1695099.90909134,943775.915623063,1694999.90909134,10,43,,,,,,,,,,,,,,
6634,943675.915623063,1694999.90909134,943775.915623063,1694899.90909134,11,43,,,,,,,,,,,,,,
6635,943675.915623063,1694899.90909134,943775.915623063,1694799.90909134,12,43,1.60757268799676,-0.83450945182186,-2.44208220640818,-0.00369361953602897,32.7424647013346,"20250630","24040810","24040810030001","24040810030001","66.7","3.9","24040810030001","24040810030001","24040810030001"
6636,943675.915623063,1694799.90909134,943775.915623063,1694699.90909134,13,43,1.47176972031593,-1.19913267592589,-2.67090241114298,-0.00274654477834702,32.3778409957886,"20250630","24040810","24040810030001","24040810030001","66.7","3.9","24040810030001","24040810030001","24040810030001"
6637,943675.915623063,1694699.90909134,943775.915623063,1694599.90909134,14,43,3.24409852425257,0.728248732785384,-2.5158498386542,-0.00500971140960852,34.3052228291829,"20250630","24040810","24040810030001","24040810030001","66.7","3.9","24040810030001","24040810030001","24040810030001"
6638,943675.915623063,1694599.90909134,943775.915623063,1694499.90909134,15,43,6.34269738197327,4.31357762217522,-2.02911982685328,0.00942625198513269,37.8905510902405,"20250630","24040810","24040810030001","24040810030001","66.7","3.9","24040810030001","24040810030001","24040810030001"
6639,943675.915623063,1694499.90909134,943775.915623063,1694399.90909134,16,43,6.83922894795736,4.92508141199748,-1.91414750615756,0.014128897494326,38.5020551681519,"20250630","24040810","24040810060001","24040810060001","7.4","13.6","24040810060001","24040810060001","24040810060001"
6640,943675.915623063,1694399.90909134,943775.915623063,1694299.90909134,17,43,4.77688113848368,2.62174076338609,-2.15514033039411,-0.000451307510957122,36.1987142562866,"20250630","24040810","24040810060001","24040810060001","7.4","13.6","24040810060001","24040810060001","24040810060001"
6641,943675.915623063,1694299.90909134,943775.915623063,1694199.90909134,18,43,3.1705826073885,0.614595058839768,-2.55598756670952,0.0173565270379186,34.1915686130524,"20250630","24040810","24040810060001","24040810060001","7.4","13.6","24040810060001","24040810060001","24040810060001"
6642,943675.915623063,1694199.90909134,943775.915623063,1694099.90909134,19,43,2.18838145335515,-0.029336995134751,-2.21771842241287,0.0127370227128267,33.5476363499959,"20250630","24040810","24040810060001","24040810060001","7.4","13.6","24040810060001","24040810060001","24040810060001"
6643,943675.915623063,1694099.90909134,943775.915623063,1693999.90909134,20,43,-0.671006344258785,-3.09512431422869,-2.42411797245344,-0.0180208027983705,30.4818490346273,"20250630","24040810","24040810060001","24040810060001","7.4","13.6","24040810060001","24040810060001","24040810060001"
6644,943675.915623063,1693999.90909134,943775.915623063,1693899.90909134,21,43,-3.34407728910446,-5.67970204353333,-2.33562479168177,0.0213615741813555,27.8972716331482,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6645,943675.915623063,1693899.90909134,943775.915623063,1693799.90909134,22,43,0.608633080497384,-0.948776297116031,-1.55740937093894,-0.0269231169174115,32.6281970342,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
6646,943675.915623063,1693799.90909134,943775.915623063,1693699.90909134,23,43,1.86854864408573,0.573292230566343,-1.29525638371706,-0.0235629181067149,34.1502653757731,"20250630","24040810","24040810050002","24040810050002","34.9","2.6","24040810050002","24040810050002","24040810050002"
